WK,Date,MKT,Platform,Cluster,Category/Campaign,Change Note,Pending,Reference,Impact,Owner,
7,2/10/2025,US,ADB,PB,US - AVT_PB - CPT - [G],portfolio created with CPT target $160 and plan to spend $4.4K; Min $4K and Max $4.4K; device moidifer copied form old portfolio,1:20 PM PT,35 campaigns,,Stacey,
7,2/12/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],"CPT budget update from 750/850 to 650/700 to target $650, lowered the budget by $100. Device level D max changed from 10 to 0 and Mobile max change from -30 to -40.",2pm CT,,,Katy,
7,2/12/2025,CA,ADB,PB,CA - PB Non-AVT - [G],"CPT budget update from 1200/1300to 1100/1150 to target $1100, lowered the budget by $100. Device level D max changed from 10 to 0 and Mobile max change from -30 to -40.",2pm CT,,,Katy,
7,2/12/2025,CA,ADB,PB,CA - PB AVT - [G],Device Desktop min change from - to -10,2pm CT,,,Katy,
7,2/12/2025,CA,ADB,AVT,CA - AVT-L - [G],"D min change from 0 to -10, M max change from -40 to -50",2pm CT,,,Katy,
7,2/12/2025,CA,ADB,AVT,CA - AVT-S - [G],CPT target from $200 to $180,2pm CT,,,Katy,
7,2/12/2025,JP,ADB,Brand,JP_Brand_Phrase_D,Switched the campaign from Adobe bidding to manual CPC with budget of $900,2:30pm CT,,,Katy,
8,2/17/2025,JP,Google,Brand,JP_Brand_Phrase_D,Budget increased from $900 to $1.1k,,,,Katy,
8,2/17/2025,US,ADB,PB,US - Non AVT_PB - [G],Desktop Max 10% to 0%,,,,Stacey,
8,2/17/2025,US,ADB,PB,US - AVT_PB - CPT - [G],Budget Max $4.4K to $4.2K,,,,Stacey,
8,2/17/2025,CA,ADB,BAU,CA - NB Regs - [G],"Desktop -20% to -10% (from -10% to 0%), tablet max from -85% to -90%",,,,Stacey,
8,2/17/2025,CA,ADB,PB,CA - NB Regs - [G],cut budget from 1800 to 1500,,,,Stacey,
8,2/17/2025,CA,ADB,PB,CA - PB AVT - [G],CPT $200 to $180. budget 1000- 1100; from 1300-1400,,,,Stacey,
8,2/17/2025,CA,ADB,PB,CA - PB Non-AVT - [G],budget 700-800 from 1100-1150,,,,Stacey,
8,2/17/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],budget 600 -700 from 650-700; CPT from 180 to 170,,,,Stacey,
8,2/17/2025,CA,ADB,AVT,CA - AVT-S - [G],budget 550-650 from 650-750,,,,Stacey,
8,2/17/2025,CA,ADB,AVT,CA - AVT-L - [G],budget 250-300 from 400-440,,,,Stacey,
8,2/18/2025,CA,ADB,AVT,CA - AVT-S - [G],CPT $180 to $170,,,,Stacey,
8,2/18/2025,CA,ADB,PB,CA - PB Non-AVT - [G],CPT $180 to $170,,,,Stacey,
8,2/18/2025,US,ADB,BAU,US - BAU - CPT - [G],"Create portfolio with CPT $160, budget $4.5k -5.1K; 188 campaigns moved under this portfolio",,"YTD $201 CPA, vs non cpt ones CPA as $144",,Stacey,
8,2/18/2025,US,ADB,BAU,US - BAU - [G],Budget 11.5K to 5.5K as move 180 campaigns to CPT portfolio,,,,Katy,
8,2/21/2025,JP,Goolge,Brand,JP_Brand_Phrase_D,Budget lower from $1.1k to $1k,,,,Stacey,
8,2/24/2025,US,ADB,AVT,US - AVT_S & L - [G],desktop max 30% to 20%; budget $14K to $15K,,,,Stacey,
8,2/24/2025,US,ADB,PB,US - Non AVT_PB - [G],budget $12.5K to $13.5K,,,,Stacey,
8,2/24/2025,US,ADB,PB,US - AVT_PB - [G],budget $8.2K to $8.6K,,,,Stacey,
8,2/24/2025,US,ADB,PB,US - AVT_PB - CPT - [G],budget 4.4K to 4.8K from 4K to 4.2K,,,,Stacey,
8,2/24/2025,US,ADB,BAU,US - BAU - CPT - [G],budget 4.8K to 5.3K from 4.5K to 5.1K,,,,Stacey,
8,2/24/2025,CA,ADB,AVT,CA - AVT-S - [G],desktop -10% to 0% from 0% to 10%; CPT $170 to $160,,,,Stacey,
8,2/24/2025,CA,ADB,BAU,CA - NB Regs - [G],desktop -40% to -20% from -30% to -10%; mobile min -70% to -60%,,,,Stacey,
8,2/24/2025,CA,ADB,PB,CA - PB AVT - [G],CPT $180 to $160,,,,Stacey,
8,2/24/2025,CA,ADB,PB,CA - PB Non-AVT - [G],mobile -80% to -60%,,,,Stacey,
8,2/24/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],desktop -30% to -20% from 0%,,,,Stacey,
8,2/24/2025,MX,ADB,NB,MX - Google - Generic,Budget $1400 to $1500 to $1.3K to $1.4K,,,,Stacey,
8,2/24/2025,CA,Bing Ads,Brand,Brand: Core - [D] [EXT],budget $440 to $530 as out of budget,,,,Stacey,
8,2/24/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],budget max from 700 to 650,,,,Stacey,
8,2/24/2025,CA,ADB,AVT,CA - AVT-L - [G],budget up 100 on min & max to 350 to 400,,,,Stacey,
8,2/24/2025,CA,ADB,AVT,CA - AVT-S - [G],budget down 100 on min & max to 500 to 550,,,,Stacey,
8,2/25/2025,CA,ADB,NB,CA - PB AVT - [G],Budget down to 900 to 1K by down 100; tcpa to 150,,,,Stacey,
8,2/25/2025,CA,ADB,NB,all NB portfolio,min budget from 5 to 1 as budget in g ads is higher than portfolio budget,,,,Stacey,
8,2/25/2025,CA,ADB,AVT,CA - AVT-L - [G],TCPA 180 to 170,,,,Stacey,
8,2/25/2025,CA,ADB,BAU,CA - NB Regs - [G],"change to CPT bid; CPT 160, budget 1.2K to 1.3K",,,,Stacey,
8,2/25/2025,CA,ADB,BAU,CA - NB Regs - [G],manually adj budget in G ads,,,,Stacey,
9,2/26/2025,US,Bing,Brand,Brand: Core - [D] [EXT],CPC cap lowered from $2 to $1.5,,,,Stacey,
9,2/28/2025,JP,Google,NB ,FY25 NB Tax,Campaign 'FY25 NB Tax' enabled (JP time 3/1/25),,,,Stacey,
8,3/3/2025,CA,ADB,BAU,CA - NB Regs - [G],"CPT to $150, mobile down -20% to -80% to -70%; desktop +10% to -30% to -20%; budget down 100 to 1100 to 1200",,,,Stacey,
8,3/3/2025,CA,ADB,PB,CA - PB Non-AVT - [G],"deskotp to -15%, CPT to $160 from $170",,,,Stacey,
8,3/3/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],"mobile -60% to -50% by lower -10%, CPT to $160 from $170",,,,Stacey,
8,3/3/2025,CA,ADB,AVT,CA - AVT-L - [G],"desktop -10% lower,",,,,Stacey,
8,3/3/2025,CA,ADB,AVT,CA - AVT-S - [G],budget up 100 to 600 -650,,,,Stacey,
8,3/3/2025,CA,ADB,PB,CA - PB AVT - [G],budget up 100 to 1000 -1100; mobile -80% to -70%,,,,Stacey,
8,3/3/2025,CA,ADB,PB,CA - PB Non-AVT - [G],budget down 50 to 650-750,,,,Stacey,
8,3/3/2025,CA,ADB,Brand,CA - Brand Core - [B],budget 50 to 45,,,,Stacey,
8,3/3/2025,US,ADB,BAU,US - BAU - CPT - [G],budget to 5k-5.5k from 4.8k to 5.3k,,,,Stacey,
8,3/3/2025,US,ADB,PB,US - AVT_PB - CPT - [G],"[AVT-S] General (Comp) - [M/T] [Broad] [Set 4]; move from non CPT to CPT bid, prep for OCI",,,,Stacey,
8,3/3/2025,US,ADB,PB,US - AVT_PB - CPT - [G],budget 6.3K -6.8K from 4.4k to 4.8k due to OCI prep,,,,Stacey,
8,3/3/2025,US,ADB,PB,US - AVT_PB - [G],budget 8.6K to 6.6k due to OCI pre,,,,Stacey,
8,3/6/2025,JP,ADB,Brand,JP - BR - [G],"Adjusted settings for Adobe bid strategy to favor more flexibility/efficiency. (bid modiers, budget multiplier)",,,,Richard,
9,2/24/2025,US,ADB,AVT,US - AVT_S & L - [G],desktop max 30% to 20%; budget $14K to $15K,,,,Stacey,
9,2/24/2025,US,ADB,PB,US - Non AVT_PB - [G],budget $12.5K to $13.5K,,,,Stacey,
9,2/24/2025,US,ADB,PB,US - AVT_PB - [G],budget $8.2K to $8.6K,,,,Stacey,
9,2/24/2025,US,ADB,PB,US - AVT_PB - CPT - [G],budget 4.4K to 4.8K from 4K to 4.2K,,,,Stacey,
9,2/24/2025,US,ADB,BAU,US - BAU - CPT - [G],budget 4.8K to 5.3K from 4.5K to 5.1K,,,,Stacey,
9,2/24/2025,CA,ADB,AVT,CA - AVT-S - [G],desktop -10% to 0% from 0% to 10%; CPT $170 to $160,,,,Stacey,
9,2/24/2025,CA,ADB,BAU,CA - NB Regs - [G],desktop -40% to -20% from -30% to -10%; mobile min -70% to -60%,,,,Stacey,
9,2/24/2025,CA,ADB,PB,CA - PB AVT - [G],CPT $180 to $160,,,,Stacey,
9,2/24/2025,CA,ADB,PB,CA - PB Non-AVT - [G],mobile -80% to -60%,,,,Stacey,
9,2/24/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],desktop -30% to -20% from 0%,,,,Stacey,
9,2/24/2025,CA,Bing Ads,Brand,Brand: Core - [D] [EXT],budget $440 to $530 as out of budget,,,,Stacey,
9,2/24/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],budget max from 700 to 650,,,,Stacey,
9,2/24/2025,CA,ADB,AVT,CA - AVT-L - [G],budget up 100 on min & max to 350 to 400,,,,Stacey,
9,2/24/2025,CA,ADB,AVT,CA - AVT-S - [G],budget down 100 on min & max to 500 to 550,,,,Stacey,
9,2/25/2025,CA,ADB,AVT,CA - PB AVT - [G],Budget down to 900 to 1K by down 100; tcpa to 150,,,,Stacey,
9,2/25/2025,CA,ADB,NB,all NB portfolio,min budget from 5 to 1 as budget in g ads is higher than portfolio budget,,,,Stacey,
9,2/25/2025,CA,ADB,AVT,CA - AVT-L - [G],TCPA 180 to 170,,,,Stacey,
9,2/25/2025,CA,ADB,BAU,CA - NB Regs - [G],"change to CPT bid; CPT 160, budget 1.2K to 1.3K",,,,Stacey,
10,3/3/2025,CA,ADB,BAU,CA - NB Regs - [G],"CPT to $150, mobile down -20% to -80% to -70%; desktop +10% to -30% to -20%; budget down 100 to 1100 to 1200",,,,Stacey,
10,3/3/2025,CA,ADB,PB,CA - PB Non-AVT - [G],"deskotp to -15%, CPT to $160 from $170",,,,Stacey,
10,3/3/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],"mobile -60% to -50% by lower -10%, CPT to $160 from $170",,,,Stacey,
10,3/3/2025,CA,ADB,AVT,CA - AVT-L - [G],"desktop -10% lower,",,,,Stacey,
10,3/3/2025,CA,ADB,AVT,CA - AVT-S - [G],budget up 100 to 600 -650,,,,Stacey,
10,3/3/2025,CA,ADB,PB,CA - PB AVT - [G],budget up 100 to 1000 -1100; mobile -80% to -70%,,,,Stacey,
10,3/3/2025,CA,ADB,PB,CA - PB Non-AVT - [G],budget down 50 to 650-750,,,,Stacey,
10,3/3/2025,CA,ADB,Brand,CA - Brand Core - [B],budget 50 to 45,,,,Stacey,
10,3/3/2025,US,ADB,BAU,US - BAU - CPT - [G],budget to 5k-5.5k from 4.8k to 5.3k,,,,Stacey,
10,3/3/2025,US,ADB,PB,US - AVT_PB - CPT - [G],"[AVT-S] General (Comp) - [M/T] [Broad] [Set 4]; move from non CPT to CPT bid, prep for OCI",OCI prep,,,Stacey,
10,3/3/2025,US,ADB,PB,US - AVT_PB - CPT - [G],budget 6.3K -6.8K from 4.4k to 4.8k due to OCI prep,,,,Stacey,
10,3/3/2025,US,ADB,PB,US - AVT_PB - [G],budget 8.6K to 6.6k due to OCI pre,,,,Stacey,
11,3/10/2025,CA,ADB,BAU,CA - NB Regs - [G],CPT from 150 to 140,,,,Stacey,
11,3/10/2025,US,Google,NB,Competitor - Walmart B2B,Walmart B2B campaign live; CPC $3; Need to monitor traffic,,,,Stacey,
11,3/10/2025,US,ADB,PB,US - AVT_PB - CPT - [G],budget up $200 from $6.5K to $6.8K,,,,Stacey,
11,3/10/2025,US,ADB,PB,US - BAU - CPT - [G],budget up $200 on min to $5.2K,,,,Stacey,
11,3/10/2025,US,ADB,AVT,US - AVT_S & L - C - [G],OCI prep - group created with $7.5K spend,,,,Stacey,
11,3/10/2025,US,ADB,AVT,US - AVT_S & L - [G],OCI prep - lower from $15K to $7.5K as separate into 2 groups,,,,Stacey,
11,3/10/2025,US,ADB,PB,US - Non AVT_PB - C - [G],OCI prep - group created with $7K spend,,,,Stacey,
11,3/10/2025,US,ADB,PB,US - Non AVT_PB - [G],OCI prep - lower from $13.5K to $7K as separate into 2 groups,,,,Stacey,
11,3/10/2025,CA,ADB,PB,CA - PB AVT - [G],desktop down by -10% on min & max to -20% to -10%,,,,Stacey,
11,3/10/2025,CA,Google,AVT,Pause- Audience consolidation_031025,consolidate into one campaign for AVT-S & AVT-L,,,,Stacey,
11,3/10/2025,CA,ADB,AVT,CA - AVT - [G],change previous AVT-S to AVT as consolidate AVT-L audiences into AVT-S campaigns; budget to $900 to $1K,,,,Stacey,
11,3/10/2025,CA,ADB,AVT,CA - AVT - L - [G],change to inactive as no lived campaigns since paused AVT-L,,,,Stacey,
11,3/10/2025,CA,ADB,BAU,CA - NB Regs - C - [G],"separate out high CPA campaign and optimize separately; $400-$500 budget, $140 CPT target",,,,Stacey,
11,3/10/2025,CA,ADB,BAU,CA - NB Regs - [G],lower budget to $400-$500 as separate out higher CPA campaigns,,,,Stacey,
11,3/11/2025,US,Google,NB,Competitor - Walmart B2B,cpc increase from $3 to $8 as first day traffic is low and walmart wholesale bids to $12,,,,Stacey,
11,3/11/2025,US,ADB,BAU,US - BAU - [G],budget $5K to $6K,,,,Stacey,
11,3/11/2025,US,ADB,BAU,US - BAU - CPT - [G],budget up $300 to $5.5K to $6K,,,,Stacey,
11,3/11/2025,US,ADB,PB,AVT PB Kws,manual bid up by 20% for 140 kws label as 'bid up-031125'; based on last 2 wks CPA <105; AVT PB underpacing,,,,Stacey,
11,3/11/2025,US,ADB,PB,US - AVT_PB - CPT - [G],"desktop min 20% to 40%, max 50% to 60%",,,,Stacey,
11,3/11/2025,US,ADB,PB,US - AVT_PB - [G],"desktop min 20% to 40%, max 50% to 60%",,,,Stacey,
11,3/12/2025,US,ADB,NB,US - Walmart - [G],create portfolio to change to ADB bidding; add kws suggested by Mike; manually lower kws bids as no need to target higher IS share (i.e. no need >50%),,,,Stacey,
11,3/12/2025,CA,ADB,AVT,CA - AVT - [G],desktop down by -10% on min & max to -20% to -10%,,,,Stacey,
11,3/12/2025,CA,Google,PB,High CPA kws,label 'Bid down_031225'; high CPA kws that manually bid down by -20%,,,,Stacey,
11,3/13/2025,US,Google,PB,AVT PB,manually bid up on low CPA kws as each group act spend $1K lower budget target per day,,,,Stacey,
11,3/13/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget $7K to $8K as US trending lower spend,,,,Stacey,
11,3/13/2025,US,ADB,PB,US - Non AVT_PB - [G],budget $7K to $8K as US trending lower spend,,,,Stacey,
11,3/13/2025,US,ADB,NB,US - NB Regs D - [B],min budget from 1 cent to $3,,,,Stacey,
12,3/17/2025,JP,ADB,Brand,JP - BR PHR - [G],mobile max to -30% from 0%; budget $950 to $500,,Need to save $5K per week on Brand due to its higher CPA and move $ for NB testing,,Stacey,
12,3/17/2025,JP,ADB,Brand,JP - BR - [G],budget $190 to $150,,Need to save $5K per week on Brand due to its higher CPA and move $ for NB testing,,Stacey,
12,3/17/2025,US,ADB,PB,US - AVT_PB - [G],mobile up 20% to -20% -0% from -40% -20%,,,,Stacey,
12,3/17/2025,US,ADB,PB,US - AVT_PB - CPT - [G],mobile up 20% to -20% -0% from -40% -20%,,,,Stacey,
12,3/17/2025,US,ADB,AVT,US - AVT_S & L - [G],mobile up 20% to -30% -0% from -50% -20%,,,,Stacey,
12,3/17/2025,US,ADB,AVT,US - AVT_S & L - C - [G],mobile up 10% to -40% -10% from -50% -20%,,,,Stacey,
12,3/17/2025,US,Google,NB,Competitor - Walmart B2B,mobile down -60% that optimize for CPA,,,,Stacey,
12,3/17/2025,CA,ADB,NB,CA - NB Regs - C - [G],"desktop down -20%, mobile up 10%",,,,Stacey,
12,3/17/2025,CA,ADB,NB,CA - NB Regs - [G],desktop down -10%,,,,Stacey,
12,3/17/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],"CPT to 150 from 160, mobile down -10% & desktop up 5%",,,,Stacey,
12,3/17/2025,CA,ADB,PB,CA - PB Non-AVT - [G],"CPT to 150 from 160, mobile up 10% & desktop down -10%",,,,Stacey,
12,3/17/2025,CA,ADB,AVT,CA - AVT - [G],desktop down -10%,,,,Stacey,
12,3/17/2025,CA,ADB,Bing NB,CA - NB Regs - [B],budget 170 to 250,,,,Stacey,
13,3/24/2025,US,Google,PB,US - AVT_PB - CPT - [G],mobile up 20% to 0% to 20%,,,,Stacey,
13,3/24/2025,US,Google,PB,US - AVT_PB - [G],mobile up 20% to 0% to 20%,,,,Stacey,
13,3/24/2025,US,Google,PB,US - AVT_PB - C - [G],change NM from 'US - AVT_PB - CPT - [G]'; change bidding to max conv bidding with 6.6K budget,,,,Stacey,
13,3/24/2025,US,Google,PB,US - AVT_PB - [G],budget 6.6K to 7k to give signal to ADB to increase bids; min campaign level budget from $3 to $20,,,,Stacey,
13,3/24/2025,US,Google,PB,US - AVT_PB - C - [G],budget 6.6K to 7k to give signal to ADB to increase bids; min campaign level budget from $3 to $20,,,,Stacey,
13,3/24/2025,US,Google,AVT,US - AVT_S & L - [G],desktop up 10% to 20%-30%,,,,Stacey,
13,3/24/2025,US,Google,BAU,US - BAU - [G],desktop min down -10% to -10%,,,,Stacey,
13,3/24/2025,US,Google,PB,US - Non AVT_PB - [G],desktop down -10% on min and tablet down -10% on max,,,,Stacey,
13,3/24/2025,US,Google,PB,US - Non AVT_PB - C - [G],desktop down -10% on min and tablet down -10% on max,,,,Stacey,
13,3/24/2025,CA,ADB,PB,CA - PB AVT - [G],"budget $1.2 K to $1.3K by up $200, mobile up 10%",,,,Stacey,
13,3/24/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],mobile up 10% avoid spend too low,,,,Stacey,
13,3/24/2025,CA,ADB,PB,CA - PB Non-AVT - [G],budget up $100 & mobile up 10%,,,,Stacey,
15,4/7/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],remove device level bid,,,,Stacey,
15,4/7/2025,CA,ADB,AVT,CA - AVT - [G],mobile down -10%,,,,Stacey,
15,4/7/2025,CA,ADB,PB,CA - PB Non-AVT - [G],,,,,Stacey,
15,4/7/2025,US,ADB,AVT,US - AVT_S & L - [G],desktop & mobile up 10%,,,,Stacey,
15,4/7/2025,US,ADB,AVT,US - AVT_S & L - C - [G],mobile down -10%,,,,Stacey,
15,4/7/2025,US,ADB,BAU,US - BAU - CPT - [G],desktop min down -5%,,,,Stacey,
15,4/7/2025,US,ADB,PB,US - Non AVT_PB - C - [G],mobile down -10% on max,,,,Stacey,
15,4/7/2025,US,ADB,PB,US - AVT_PB - [G]; US - AVT_PB - C - [G],"manually increase kw bids by 20% for top spending 1K kws, raise up kws bid min to $0.5",,,,Stacey,
15,4/7/2025,US,ADB,PB,US - AVT_PB - [G]; US - AVT_PB - C - [G],min campaign level budget to $80; mobile and desktop up 10%; budget up from $7.5k to $8.5k,,,,Stacey,
15,4/7/2025,US,ADB,PB,US - NB Regs D - [B],budget up from $400 to $500,,,,Stacey,
15,4/8/2025,US,Google,,SBSS 2025,Increased buget by $50 based on April spend ,,,,Andrew,
15,4/10/2025,US,ADB,NB,"Non AVT PB up $1K per porftolio, BAU up $500 per portfolio",,,,,Stacey,
15,4/10/2025,US,ADB,NB,US - NB Regs D - [B],budget up from $500 to $700,,,,Stacey,
15,4/11/2025,US,Google,All,All,"Reftag change to all keywords, as well as transitioning to /cp pages",,,,Richard,
16,4/14/2025,US,ADB,PB,US - Non AVT_PB - [G],budget up $9k to $10k,,,,Stacey,
16,4/14/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget up $9k to $10k,,,,Stacey,
16,4/14/2025,CA,ADB,PB,CA - PB AVT - [G],budget down $200 on min & max,,,,Stacey,
16,4/14/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],budget down $50 on min & max,,,,Stacey,
16,4/14/2025,CA,ADB,PB,CA - PB Non-AVT - [G],budget down $50 on min & max,,,,Stacey,
16,4/14/2025,CA,ADB,Brand,CA - Brand Core BMM - [G],budget up $100,,,,Stacey,
16,4/14/2025,CA,ADB,Brand,CA - Brand Plus - [G],budget up from $350 to $500,,,,Stacey,
16,4/14/2025,US,ADB,BAU,US - BAU - CPT - [G],budget down $1k due to brand higher spend trend,,,,Stacey,
16,4/14/2025,US,ADB,BAU,US - BAU - [G],budget down $1k due to brand higher spend trend,,,,Stacey,
16,4/14/2025,US,ADB,PB,US - Non AVT_PB - [G],pull back to $8k due to higher brand spend,,,,Stacey,
16,4/14/2025,US,ADB,PB,US - Non AVT_PB - C - [G],pull back to $8k due to higher brand spend,,,,Stacey,
16,4/14/2025,US,Google,Brand,Brand: Core - [D] [EXT],"budget $12k to $20k, max cpc from $13 to $10",,,,Stacey,
16,4/17/2025,US,ADB,BAU,budget up $1K per portfolio,,,,,Stacey,
17,4/21/2025,US,ADB,AVT,US - AVT_S & L - [G],min budget to $200 to see if can drive up spend. Portfolio spend $7.5K to $8.5K,,,,Stacey,
17,4/21/2025,US,ADB,PB,US - Non AVT_PB - C - [G],desktop down -10% to make c&t perf similar,,,,Stacey,
17,4/21/2025,CA,ADB,AVT,CA - AVT - [G],turn off device bids; remove device bid in UI by appling -10% to all,,,,Stacey,
17,4/21/2025,CA,ADB,NB,CA - NB Regs - C - [G],turn off device bids; remove device bid in UI by appling -10% to all; budget down $100,,,,Stacey,
17,4/21/2025,CA,ADB,NB,CA - NB Regs - [G],Budget down $100,,,,Stacey,
17,4/21/2025,CA,ADB,PB,CA - PB Non-AVT - [G],Budget down $100,,,,Stacey,
17,4/21/2025,CA,ADB,PB,CA - PB AVT - [G],Budget down $100,,,,Stacey,
18,5/5/2025,US,Google,DG,SBSS 2025,Added ~4000 keywords to custom segement audience,,,,Andrew,
18,5/6/2025,US,Google,DG,SBG,"Duplicated with “_aud” ref marker appended to target a lower CPC - 50/50 budget split
* Excluded SBG keyword audience, targeting all US market",,Was not implimented ,,Andrew,
19,5/5/2025,CA,ADB,NB,CA - NB Regs ,"turn off device adj, mobile -50%",,,,Stacey,
19,5/5/2025,CA,ADB,NB,CA - PB Non-AVT - [G],"turn off device adj, mobile -50%",,,,Stacey,
19,5/5/2025,US,ADB,PB,US - Non AVT_PB - C - [G],mobile down -10%,,,,Stacey,
19,5/6/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget down from 10k to 9K,,,,Stacey,
19,5/6/2025,US,ADB,PB,US - Non AVT_PB - [G],budget down from 10k to 9K,,,,Stacey,
19,5/6/2025,US,ADB,BAU,US - BAU - [G],budget $6.5K to $6K,,,,Stacey,
19,5/6/2025,US,ADB,BAU,US - BAU - CPT - [G],budget $6.5K to $6K,,,,Stacey,
19,5/6/2025,US,ADB,AVT,US - AVT_S & L - C - [G],min budget from 80 to 200,,,,Stacey,
19,5/6/2025,US,ADB,PB,US - AVT_PB - [G],min budget from 80 to 200,,,,Stacey,
19,5/6/2025,US,ADB,PB,US - AVT_PB - C - [G],min budget from 80 to 200,,,,Stacey,
19,5/7/2025,JP,ADB,Brand,JP - BR PHR - [G],change audience & location bid from -80%/200% to -50%/20%,,,,Stacey,
20,5/13/2025,US,Google,DG,SBG,"Target a lower CPC - 70/30 budget split
",,,,Andrew,
20,5/14/2025,US,Google,DG,SBG,Paused original SBG campaign due to $0.11 CPC on duplicated SBSS campaign. Running through 5/23,,,,Andrew,
20,5/12/2025,CA,ADB,NB,CA - FR - [G],budget $50 to $70,,,,Stacey,
20,5/12/2025,CA,ADB,Brand,CA - Brand Core BMM - [G],budget $950 to $1000,,,,Stacey,
20,5/12/2025,US,ADB,AVT,US - AVT_S & L - [G],mobile up 10%,spend $10K lower than control group,,,Stacey,
20,5/12/2025,US,ADB,PB,US - AVT_PB - C - [G],mobile up 10%,spend $5K lower than control group,,,Stacey,
20,5/12/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget $9K to $9.5K,,,,Stacey,
20,5/12/2025,US,ADB,PB,US - Non AVT_PB - [G],budget $9K to $9.5K,,,,Stacey,
20,5/14/2025,JP,Google,NB,General - [PHR],Pause NB,,,,Stacey,
20,5/14/2025,JP,Google,NB,NB Computer 2024,Pause NB,,,,Stacey,
20,5/14/2025,JP,Google,NB,FY25 NB Tax,Pause NB,,,,Stacey,
20,5/14/2025,JP,Google,Brand,JP_Brand2_Vertical,Pause due to long time low spend,,,,Stacey,
20,5/14/2025,JP,Google,Brand,JP_Brand_AMZ,build up campaign; mobile & tablet -50%; ref tag 'taz' for testing amz,,,,Stacey,
20,5/15/2025,CA,Google,All,All,Built Back to School Checklist sitelink to launch 5/26,,,,Andrew,
20,5/16/2025,US,Google,DG,SBG,budget up from 1420 to 2000,,,,Stacey,
20,5/19/2025,US,Google,DG,SBG,budget up from 2k to 2.7k,,,,Stacey,
21,5/22/2025,US,ADB,AVT,US - AVT_S & L - C - [G],mobile up 10%,,,,Stacey,
21,5/22/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget 10K to 7K,"Brand overspend, also pull back due to low weekend",,,Stacey,
21,5/22/2025,US,ADB,PB,US - Non AVT_PB - [G],budget 10K to 7K,,,,Stacey,
21,5/22/2025,US,ADB,BAU,US - BAU - CPT - [G],budget down 500,,,,Stacey,
21,5/22/2025,US,ADB,BAU,US - BAU - [G],budget down 500,,,,Stacey,
22,5/28/2025,US,Google,OCI,Brand: Prime - [EXT],OCI tracking template change; move out of adobe bidding,,,,Stacey,
22,5/28/2025,US,ADB,AVT,US - AVT_S & L - [G],desktop & mobile up 10%,spend $10K lower than control group,,,Stacey,
22,5/28/2025,US,ADB,PB,US - Non AVT_PB - C - [G],desktop down 10%,cpa higher than another group,,,Stacey,
22,5/28/2025,US,ADB,PB,US - AVT_PB - C - [G],desktop & mobile up 10%,spend $7K lower than another group,,,Stacey,
22,5/28/2025,US,ADB,PB,US - Non AVT_PB - [G],budget $7k to $6.5K,,,,Stacey,
22,5/28/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget $7k to $6.5K,,,,Stacey,
22,5/28/2025,CA,ADB,PB,CA - PB AVT - [G],"turn off mobile bid in ADB; mobile -50%, tablet -90%",,,,Stacey,
22,5/28/2025,US,Google,OCI,pause 27 ETA ads with ad level tracking that impacts OCI tracking,ads label: 'Pause_OCI tracking_052825',,,,Stacey,
22,5/29/2025,US,Google,OCI,[AVT-S] Brand: Core - [M/T] [EXT],OCI tracking template change; no bidding change since using G ads target IS bidding,,,,Stacey,
23,6/2/2025,US,ADB,AVT,US - AVT_S & L - [G],desktop & mobile up 30%; tablet up 10%,,,,Stacey,
23,6/2/2025,US,ADB,BAU,US - BAU - [G],budget up $1K,,,,Stacey,
23,6/2/2025,US,ADB,BAU,US - BAU - CPT - [G],budget up $1K,,,,Stacey,
23,6/2/2025,US,ADB,PB,US - Non AVT_PB - [G],budget up $1K,,,,Stacey,
23,6/2/2025,US,ADB,PB,US - Non AVT_PB - C - [G],budget up $1K,,,,Stacey,
23,6/2/2025,US,ADB,PB,US - AVT_PB - C - [G],desktop & mobile up 15%,,,,Stacey,
23,6/2/2025,CA,ADB,AVT,CA - AVT - [G],budget up $200,,,,Stacey,
23,6/2/2025,CA,ADB,PB,CA - PB Non-AVT - [G,min budget from $1 to $10,not achieve adobe budget yet,,,Stacey,
23,6/2/2025,CA,ADB,PB,CA - PB Non-AVT (CPT Test) - [G],min budget from $1 to $10,not achieve adobe budget yet,,,Stacey,
