Search keyword report
"March 15, 2026 - March 28, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Impr.,Clicks,Cost,CTR,Impr. (Abs. Top) %,Keyword ID,Final URL,Search abs. top IS,Search lost abs. top IS (rank),Search exact match IS,Click share,Quality Score,Quality Score (hist.),Exp. CTR (hist.),Landing page exp. (hist.),Ad relevance (hist.),Base max. CPC,Conv. rate,Conversions,Avg. CPC,Cost / conv.
Enabled,"""toallitas húmedas al por mayor""",Phrase match,MX - Janitorial,Tools_Wholesale_Phrase,Limited,below first page bid,USD,1.10,9,3,3.20,33.33%,11.11%,437669849005,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_437669849005,< 10%,90.00%,12.77%,10.22%, --, --, --, --, --, --,0.00%,0.00,1.07,0.00
Enabled,[escobas industriales],Exact match,MX - Janitorial,Industrial Chemicals_Exact,Limited,low quality,USD,0.53,10,1,0.82,10.00%,10.00%,361306095757,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_361306095757,< 10%,> 90%,15.38%,14.53%,1,1,Below average,Below average,Below average, --,0.00%,0.00,0.82,0.00
Enabled,[aspiradoras industriales],Exact match,MX - Janitorial,Floor Care_Exact,Limited,low quality,USD,1.90,67,2,1.92,2.99%,25.37%,1656013242,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1656013242,< 10%,> 90%,< 10%,< 10%,1,1,Below average,Below average,Below average, --,0.00%,0.00,0.96,0.00
Enabled,"""distribuidores de escobas""",Phrase match,MX - Janitorial,Tools_Distributor_Phrase,Eligible,,USD,2.41,21,2,4.74,9.52%,10.00%,405267796031,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_405267796031,< 10%,> 90%,< 10%,10.49%, --, --, --, --, --, --,0.00%,0.00,2.37,0.00
Enabled,"""suministros de limpieza al por mayor""",Phrase match,MX - Janitorial,Bulk_Phrase,Limited,below first page bid,USD,4.16,307,26,32.67,8.47%,14.83%,763264938411,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_763264938411,< 10%,> 90%,45.58%,25.18%, --, --, --, --, --, --,0.00%,0.00,1.26,0.00
Enabled,[mayorista de papel higiénico],Exact match,MX - Janitorial,Paper_Wholesale_Exact,Limited,low quality,USD,0.64,19,1,1.13,5.26%,31.58%,562555165162,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_562555165162,< 10%,> 90%,29.23%,28.41%,1,1,Below average,Below average,Below average, --,0.00%,0.00,1.13,0.00
Enabled,"""mayoristas de accesorios de moda""",Phrase match,MX - Shops,Shops_Wholesalers_Accessories_Phrase,Limited,below first page bid,USD,1.40,167,22,22.80,13.17%,68.42%,325057791041,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_325057791041,< 10%,> 90%, --,11.78%, --, --, --, --, --,1.40,0.00%,0.00,1.04,0.00
Enabled,"""mayoristas de accesorios para el cabello""",Phrase match,MX - Shops,Shops_Wholesalers_Accessories_Phrase,Eligible,,USD,2.01,4,2,2.21,50.00%,66.67%,1436622653711,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_1436622653711,11.76%,88.24%,< 10%,16.95%, --, --, --, --, --, --,0.00%,0.00,1.11,0.00
Enabled,"""proveedores al por mayor de accesorios""",Phrase match,MX - Shops,Shops_Wholesalers_Accessories_Phrase,Limited,below first page bid,USD,0.92,16,2,1.44,12.50%,53.85%,1436622655871,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_1436622655871,< 10%,> 90%, --,< 10%, --, --, --, --, --,1.10,0.00%,0.00,0.72,0.00
Enabled,"""proveedores de accesorios""",Phrase match,MX - Shops,Shops_Suppliers_Accessories_Phrase,Limited,below first page bid,USD,2.01,167,15,18.13,8.98%,64.39%,323102912588,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_323102912588,11.39%,87.80%,33.33%,15.26%, --, --, --, --, --,2.01,0.00%,0.00,1.21,0.00
Enabled,"""proveedores de accesorios de moda""",Phrase match,MX - Shops,Shops_Suppliers_Accessories_Phrase,Limited,below first page bid,USD,4.16,637,70,189.65,10.99%,67.69%,403965400519,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_403965400519,13.18%,83.30%,25.00%,21.69%, --, --, --, --, --,4.16,0.00%,0.00,2.71,0.00
Enabled,"""venta al por mayor de alimentos para mascotas""",Phrase match,MX - Shops,Shops_Wholesales_Pet Shop_Phrase,Eligible,,USD,2.89,738,119,255.77,16.12%,81.12%,361735252051,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_361735252051,27.48%,70.98%,31.79%,25.89%, --, --, --, --, --,4.71,0.00%,0.00,2.15,0.00
Enabled,"""proveedores de ropa""",Phrase match,MX - Shops,Shops_Suppliers_Clothing_Phrase,Limited,below first page bid,USD,2.41,212,24,25.56,11.32%,49.68%,308975206,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_308975206,< 10%,> 90%,23.08%,< 10%, --, --, --, --, --,2.01,0.00%,0.00,1.06,0.00
Enabled,[mayoristas de prendas de vestir],Exact match,MX - Shops,Shops_Wholesalers_Clothing_Exact,Limited,below first page bid,USD,1.67,266,49,49.11,18.42%,58.11%,874445407675,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_874445407675,15.85%,82.31%,27.27%,16.60%, --, --, --, --, --,1.67,0.00%,0.00,1.00,0.00
Enabled,"""distribuidores de flores""",Phrase match,MX - Shops,Shops_Distributors_Florist_Phrase,Limited,below first page bid,USD,4.16,86,10,20.41,11.63%,29.87%,325249080198,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_325249080198,< 10%,> 90%,< 10%,< 10%, --, --, --, --, --,3.47,0.00%,0.00,2.04,0.00
Enabled,[productos electrónicos al por mayor],Exact match,MX - Shops,Shops_Wholesales_Electronics_Exact,Limited,below first page bid,USD,4.99,81,13,15.61,16.05%,55.74%,872821050931,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_872821050931,30.36%,69.64%,54.46%,36.87%,5,5,Above average,Below average,Below average,4.99,0.00%,0.00,1.20,0.00
Enabled,"""productos electrónicos al por mayor""",Phrase match,MX - Shops,Shops_Wholesales_Electronics_Phrase,Limited,below first page bid,USD,2.89,"1,957",350,580.10,17.88%,68.26%,1209932700236,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_1209932700236,21.98%,75.58%, --,28.14%, --, --, --, --, --,4.16,0.00%,0.00,1.66,0.00
Enabled,"""mayoristas de juguetes""",Phrase match,MX - Shops,Shops_Wholesalers_Toys Shop_Phrase,Limited,below first page bid,USD,1.16,192,20,15.99,10.42%,68.90%,2370034762,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_2370034762,< 10%,> 90%,12.82%,11.51%, --, --, --, --, --,1.10,0.00%,0.00,0.80,0.00
Enabled,[proveedores de libros],Exact match,MX - Shops,Shops_Suppliers_Books Shop_Exact,Limited,below first page bid,USD,1.40,7,1,1.32,14.29%,50.00%,321330306855,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_321330306855,< 10%,> 90%,19.05%,< 10%,5,5,Above average,Below average,Below average,1.40,0.00%,0.00,1.32,0.00
Enabled,"""accesorios para el cabello al por mayor""",Phrase match,MX - Shops,Shops_Wholesales_Accessories_Phrase,Limited,below first page bid,USD,0.07,128,16,52.92,12.50%,76.58%,422456835503,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_422456835503,24.29%,70.29%,26.67%,33.46%, --, --, --, --, --,0.27,0.00%,0.00,3.31,0.00
Enabled,"""proveedores de tiendas de mascotas""",Phrase match,MX - Shops,Shops_Suppliers_Pet Shop_Phrase,Limited,below first page bid,USD,4.16,720,81,182.85,11.25%,70.70%,367391881325,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_367391881325,18.21%,78.69%,30.97%,19.88%, --, --, --, --, --,2.01,0.00%,0.00,2.26,0.00
Enabled,"""distribuidores de accesorios para mascotas""",Phrase match,MX - Shops,Shops_Distributors_Pet Shop_Phrase,Limited,below first page bid,USD,2.89,20,2,2.99,10.00%,62.50%,300225731442,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_300225731442,10.00%,90.00%,< 10%,10.83%, --, --, --, --, --,2.41,0.00%,0.00,1.50,0.00
Enabled,"""venta mayorista de accesorios de moda""",Phrase match,MX - Shops,Shops_Wholesales_Accessories_Phrase,Limited,below first page bid,USD,2.41,656,72,191.24,10.98%,64.52%,316305397905,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_316305397905,14.70%,80.77%,< 10%,22.82%, --, --, --, --, --,1.03,0.00%,0.00,2.66,0.00
Enabled,"""mayorista de accesorios para mascotas""",Phrase match,MX - Shops,Shops_Wholesalers_Pet Shop_Phrase,Limited,below first page bid,USD,1.16,133,22,63.10,16.54%,62.00%,332726549685,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_332726549685,18.42%,81.29%,33.65%,21.10%, --, --, --, --, --,4.99,0.00%,0.00,2.87,0.00
Enabled,"""distribuidores de juguetes""",Phrase match,MX - Shops,Shops_Distributors_Toys Shop_Phrase,Limited,below first page bid,USD,2.41,25,2,3.33,8.00%,54.55%,22544377182,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_22544377182,17.14%,82.86%,< 10%,27.63%, --, --, --, --, --,1.67,0.00%,0.00,1.67,0.00
Enabled,"""distribuidores de juguetes""",Phrase match,MX - Shops,Shops_Suppliers_Toys Shop_Phrase,Eligible,,USD,2.41,360,45,49.39,12.50%,60.41%,22544377182,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_22544377182,< 10%,88.84%,27.27%,13.53%, --, --, --, --, --,1.67,0.00%,0.00,1.10,0.00
Enabled,"""mobiliario para tiendas""",Phrase match,MX - Shops,Shops_Furniture_Phrase,Limited,below first page bid,USD,1.67,528,58,60.69,10.98%,45.10%,296657655328,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_296657655328,< 10%,> 90%,10.23%,< 10%, --, --, --, --, --,1.67,0.00%,0.00,1.05,0.00
Enabled,"""mayorista de regalos""",Phrase match,MX - Shops,Shops_Wholesalers_Gifts_Phrase,Limited,below first page bid,USD,4.16,210,25,62.81,11.90%,64.38%,300817746883,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_300817746883,15.94%,81.35%,20.00%,22.44%, --, --, --, --, --,1.07,0.00%,0.00,2.51,0.00
Enabled,"""distribuidores de regalos al por mayor""",Phrase match,MX - Shops,Shops_Distributors_Gifts_Phrase,Limited,below first page bid,USD,2.89,22,4,7.58,18.18%,50.00%,543591910032,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_543591910032,< 10%,> 90%,20.00%,17.01%, --, --, --, --, --,2.89,0.00%,0.00,1.89,0.00
Enabled,"""zapatos en venta al por mayor""",Phrase match,MX - Shops,Shops_Wholesales_Clothing_Phrase,Limited,below first page bid,USD,0.46,173,27,44.09,15.61%,53.19%,1433380357180,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_1433380357180,< 10%,> 90%,17.86%,< 10%, --, --, --, --, --,0.46,0.00%,0.00,1.63,0.00
Enabled,"""proveedores de libros""",Phrase match,MX - Shops,Shops_Suppliers_Books Shop_Phrase,Limited,below first page bid,USD,2.89,34,1,1.40,2.94%,40.00%,394879071597,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_394879071597,< 10%,> 90%, --,< 10%, --, --, --, --, --,2.01,0.00%,0.00,1.40,0.00
Enabled,[venta al por mayor de regalos],Exact match,MX - Shops,Shops_Wholesales_Gifts_Exact,Eligible,,USD,4.99,35,3,6.23,8.57%,55.56%,378348812865,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_378348812865,29.41%,70.59%,51.92%,36.78%, --, --, --, --, --,4.99,0.00%,0.00,2.08,0.00
Enabled,"""libros al por mayor""",Phrase match,MX - Shops,Shops_Wholesales_Books Shop_Phrase,Limited,below first page bid,USD,1.10,45,5,2.99,11.11%,48.65%,329280506566,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_329280506566,< 10%,> 90%,15.94%,< 10%, --, --, --, --, --,0.92,0.00%,0.00,0.60,0.00
Enabled,"""distribuidores de calzado""",Phrase match,MX - Shops,Shops_Distributors_Clothing_Phrase,Limited,below first page bid,USD,3.47,592,99,167.85,16.72%,66.53%,403355143157,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_403355143157,11.15%,85.40%,21.84%,14.23%, --, --, --, --, --,3.47,0.00%,0.00,1.70,0.00
Enabled,"""equipos para tiendas""",Phrase match,MX - Shops,Shops_Generic_Phrase,Limited,below first page bid,USD,0.15,761,67,74.53,8.80%,46.22%,1436622653191,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_1436622653191,< 10%,> 90%,< 10%,< 10%, --, --, --, --, --,0.21,0.00%,0.00,1.11,0.00
Enabled,"""proveedores para hoteles""",Phrase match,MX - Hospitality,Suppliers_Phrase,Limited,below first page bid,USD,2.41,187,16,37.45,8.56%,39.44%,300980883829,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_300980883829,< 10%,79.65%,26.67%,13.29%, --, --, --, --, --,2.41,0.00%,0.00,2.34,0.00
Enabled,"""mobiliario para hotel""",Phrase match,MX - Hospitality,Furniture_Phrase,Limited,below first page bid,USD,3.47,36,4,18.66,11.11%,65.71%,341496966643,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_341496966643,< 10%,54.29%,15.38%,18.52%, --, --, --, --, --,4.71,0.00%,0.00,4.67,0.00
Enabled,"""equipo para hotel""",Phrase match,MX - Hospitality,Generic_Phrase,Limited,below first page bid,USD,2.41,333,23,51.23,6.91%,37.62%,1415278801347,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_1415278801347,< 10%,77.64%,19.23%,15.56%, --, --, --, --, --,2.89,0.00%,0.00,2.23,0.00
Enabled,"""jabón para hotel""",Phrase match,MX - Hospitality,Products_Phrase,Limited,below first page bid,USD,2.89,123,15,29.36,12.20%,42.98%,1178285033986,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_1178285033986,< 10%,70.64%, --,15.18%, --, --, --, --, --,2.89,0.00%,0.00,1.96,0.00
Enabled,[toallas para hotel],Exact match,MX - Hospitality,Products_Exact,Limited,below first page bid,USD,0.50,46,4,7.79,8.70%,9.76%,311724270903,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_311724270903,< 10%,81.82%,31.06%,18.82%,5,5,Above average,Below average,Below average,4.16,0.00%,0.00,1.95,0.00
Enabled,[jabón para hotel],Exact match,MX - Hospitality,Products_Exact,Limited,low quality,USD,2.01,33,3,4.59,9.09%,55.17%,333441959929,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_333441959929,< 10%,70.16%,< 10%,16.82%, --, --, --, --, --,2.01,0.00%,0.00,1.53,0.00
Enabled,"""ropa para hotel""",Phrase match,MX - Hospitality,Clothing_Phrase,Limited,below first page bid,USD,2.89,165,21,53.69,12.73%,29.68%,357497432141,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_357497432141,< 10%,76.05%, --,14.61%, --, --, --, --, --,2.89,0.00%,0.00,2.56,0.00
Enabled,"""ropa servicio""",Phrase match,MX - Hospitality,Clothing_Phrase,Limited,below first page bid,USD,2.01,100,12,24.25,12.00%,47.83%,1434725977349,https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Hospitality_1434725977349,< 10%,73.52%, --,11.46%, --, --, --, --, --,2.01,0.00%,0.00,2.02,0.00
Enabled,[tijeras mayorista],Exact match,MX - Office,Basic Supplies_Wholesalers_Exact,Eligible,,USD,10.32,2,1,1.91,50.00%,0.00%,509616883905,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_509616883905,< 10%,80.00%,20.00%,51.21%, --, --, --, --, --, --,0.00%,0.00,1.91,0.00
Enabled,"""equipamiento escritorio""",Phrase match,MX - Office,Generic_Phrase,Eligible,,USD,0.81,755,58,88.68,7.68%,26.29%,1434155542766,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1434155542766,< 10%,60.47%,14.29%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.53,0.00
Enabled,"""suministros oficina""",Phrase match,MX - Office,Generic_Phrase,Eligible,,USD,1.27,"9,594",466,662.23,4.86%,44.53%,1164705257,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1164705257,< 10%,62.95%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,1.42,0.00
Enabled,[trituradora de documentos],Exact match,MX - Office,Office Organization_Distributors_Exact,Limited,low quality,USD,1.40,228,26,41.25,11.40%,37.95%,309618201808,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808,< 10%,61.51%,16.30%,22.07%,1,1,Below average,Below average,Below average, --,0.00%,0.00,1.59,0.00
Enabled,[suministros oficina],Exact match,MX - Office,Generic_Exact,Limited,below first page bid,USD,0.43,147,14,26.65,9.52%,55.22%,2108244337,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_2108244337,11.54%,56.63%,20.90%,23.45%, --, --, --, --, --, --,0.00%,0.00,1.90,0.00
Enabled,[accesorios de oficina],Exact match,MX - Office,Generic_Exact,Eligible,,USD,1.16,179,12,23.93,6.70%,52.41%,300558994766,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_300558994766,13.45%,46.73%,25.84%,26.29%,3,3,Average,Below average,Below average, --,0.00%,0.00,1.99,0.00
Enabled,[trituradora de papel profesional],Exact match,MX - Product AMZ,Office_Office Organization_Wholesalers_Exact,Limited,low quality,USD,2.89,22,1,2.87,4.55%,31.25%,332313770862,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_332313770862,11.90%,45.24%,38.10%,37.65%,1,1,Below average,Below average,Below average, --,0.00%,0.00,2.87,0.00
Enabled,[trituradora de documentos],Exact match,MX - Product AMZ,Office_Office Organization_Wholesalers_Exact,Eligible,,USD,2.41,384,25,55.17,6.51%,17.60%,309618201808,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_309618201808,< 10%,67.14%,22.80%,21.91%,5,5,Above average,Below average,Below average, --,0.00%,0.00,2.21,0.00
Enabled,[accesorios de papelería],Exact match,MX - Office,Generic_Exact,Eligible,,USD,2.01,120,7,10.04,5.83%,60.38%,743911581785,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_743911581785,< 10%,55.11%,10.72%,13.33%, --, --, --, --, --, --,0.00%,0.00,1.43,0.00
Enabled,[equipamiento de escritorio],Exact match,MX - Office,Generic_Exact,Limited,below first page bid,USD,2.01,70,4,7.28,5.71%,53.85%,845550577880,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_845550577880,< 10%,57.26%,18.08%,22.83%, --, --, --, --, --, --,0.00%,0.00,1.82,0.00
Enabled,[comprar material de oficina],Exact match,MX - Office,Generic_Order_Exact,Eligible,,USD,2.41,127,6,13.89,4.72%,28.32%,5134467270,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_5134467270,< 10%,55.22%,17.01%,15.08%, --, --, --, --, --, --,0.00%,0.00,2.32,0.00
Enabled,[material papelería],Exact match,MX - Office,Products_Exact,Limited,low quality,USD,2.89,342,22,40.61,6.43%,42.76%,318715775439,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_318715775439,< 10%,66.97%,< 10%,13.00%, --,1,Below average,Below average,Below average, --,0.00%,0.00,1.85,0.00
Enabled,[escritorio ejecutivo],Exact match,MX - Office,Office Furniture_Exact,Eligible,,USD,2.41,103,10,18.73,9.71%,11.76%,309022180025,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309022180025,< 10%,65.52%,18.51%,15.17%,3,3,Average,Below average,Below average, --,0.00%,0.00,1.87,0.00
Enabled,"""escritorio ejecutivo""",Phrase match,MX - Office,Office Furniture_Exact,Eligible,,USD,2.01,71,11,18.31,15.49%,21.54%,297332415511,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_297332415511,< 10%,70.51%, --,17.52%,3,3,Average,Below average,Below average, --,0.00%,0.00,1.66,0.00
Enabled,[sillas para salas de reuniones],Exact match,MX - Office,Office Furniture_Exact,Limited,low quality,USD,2.41,42,4,8.12,9.52%,0.00%,321330328495,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_321330328495,< 10%,64.25%,22.28%,17.34%,1,1,Below average,Below average,Below average, --,0.00%,0.00,2.03,0.00
Enabled,[escritorios para oficina],Exact match,MX - Office,Office Furniture_Exact,Eligible,,USD,2.41,739,72,148.28,9.74%,22.64%,1683965031,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1683965031,< 10%,65.57%,24.36%,17.94%,3,3,Average,Below average,Below average, --,0.00%,0.00,2.06,0.00
Enabled,[escritorio para oficina],Exact match,MX - Office,Office Furniture_Exact,Limited,below first page bid,USD,0.75,108,10,19.07,9.26%,26.42%,18115687595,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_18115687595,< 10%,62.09%,14.00%,13.17%,4,4,Average,Below average,Average, --,0.00%,0.00,1.91,0.00
Enabled,"""sillas para oficina economicas""",Phrase match,MX - Office,Office Furniture_Exact,Limited,below first page bid,USD,0.33,95,18,27.73,18.95%,61.11%,296638459913,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_296638459913,< 10%,64.03%,13.01%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.54,0.00
Enabled,[muebles para oficina],Exact match,MX - Office,Office Furniture_Exact,Eligible,,USD,2.01,136,8,13.38,5.88%,2.31%,14440211,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_14440211,< 10%,66.08%,16.40%,11.05%,5,3,Below average,Below average,Above average, --,0.00%,0.00,1.67,0.00
Enabled,"""mostrador amazon""",Phrase match,MX - Product AMZ,Administration_Company_Phrase,Eligible,,USD,1.58,4,1,0.79,25.00%,66.67%,2279233303611,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_2279233303611,13.33%,53.33%,20.00%,20.14%,6,6,Above average,Below average,Average, --,0.00%,0.00,0.79,0.00
Enabled,"""mayorista de material escolar""",Phrase match,MX - Office,Educational Supplies_Wholesalers_Phrase,Limited,below first page bid,USD,0.43,96,8,23.78,8.33%,60.00%,393910204717,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_393910204717,11.26%,53.20%,23.08%,20.94%, --, --, --, --, --, --,0.00%,0.00,2.97,0.00
Enabled,"""reglas al por mayor""",Phrase match,MX - Office,Basic Supplies_Wholesale_Phrase,Eligible,,USD,1.40,2,1,1.34,50.00%,100.00%,741419083831,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_741419083831,50.00%,25.00%, --,67.35%, --, --, --, --, --, --,0.00%,0.00,1.34,0.00
Enabled,[trituradora de documentos],Exact match,MX - Product AMZ,Office_Office Organization_Procurement_Exact,Eligible,,USD,2.41,37,5,6.02,13.51%,61.29%,309618201808,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_309618201808,< 10%,59.93%,10.26%,22.82%, --, --, --, --, --, --,0.00%,0.00,1.20,0.00
Enabled,[comercio al por mayor de artículos de papelería],Exact match,MX - Office,Wholesales_Exact,Eligible,,USD,4.99,"1,089",142,262.64,13.04%,58.84%,845550577320,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_845550577320,25.98%,43.56%,44.17%,37.12%, --, --, --, --, --, --,0.00%,0.00,1.85,0.00
Enabled,[trituradora de documentos],Exact match,MX - Office,Office Organization_Wholesalers_Exact,Limited,low quality,USD,1.40,15,2,1.51,13.33%,53.33%,309618201808,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808,< 10%,80.41%,< 10%,20.83%,1,1,Below average,Below average,Below average, --,0.00%,0.00,0.76,0.00
Enabled,"""distribuidores de etiquetas""",Phrase match,MX - Office,Office Supplies_Distributors_Phrase,Eligible,,USD,3.47,138,11,33.29,7.97%,14.50%,330521772850,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_330521772850,< 10%,60.46%,21.74%,11.99%, --, --, --, --, --, --,0.00%,0.00,3.03,0.00
Enabled,"""distribuidores de cuadernos""",Phrase match,MX - Office,Office Supplies_Distributors_Phrase,Eligible,,USD,2.89,32,1,5.16,3.13%,69.23%,307636427262,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_307636427262,< 10%,58.00%, --,10.81%, --, --, --, --, --, --,0.00%,0.00,5.16,0.00
Enabled,"""papel al por mayor""",Phrase match,MX - Office,Paper_Wholesale_Phrase,Eligible,,USD,1.32,104,14,21.27,13.46%,54.00%,298805519494,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_298805519494,13.04%,58.70%,23.33%,21.68%, --, --, --, --, --, --,0.00%,0.00,1.52,0.00
Enabled,[cuadernos mayorista],Exact match,MX - Office,Office Supplies_Wholesalers_Exact,Eligible,,USD,4.99,133,23,39.59,17.29%,65.22%,323831085292,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_323831085292,22.39%,44.78%,34.33%,30.13%, --, --, --, --, --, --,0.00%,0.00,1.72,0.00
Enabled,[agendas escolares al por mayor],Exact match,MX - Office,Office Supplies_Wholesale_Exact,Eligible,,USD,7.17,1,1,0.78,100.00%,0.00%,838669240054,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_838669240054,< 10%,50.00%,50.00%, --, --, --, --, --, --, --,0.00%,0.00,0.78,0.00
Enabled,[carteras al por mayor],Exact match,MX - Office,Office Supplies_Wholesale_Exact,Eligible,,USD,4.16,10,1,5.55,10.00%,88.89%,297548485913,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_297548485913,30.77%,46.15%,34.62%,30.70%, --, --, --, --, --, --,0.00%,0.00,5.55,0.00
Enabled,"""guillotinas profesionales""",Phrase match,MX - Office,Trimmers_Phrase,Eligible,,USD,2.41,114,4,10.73,3.51%,20.20%,334907143876,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_334907143876,< 10%,63.70%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,2.68,0.00
Enabled,"""distribuidores de sillas de oficina""",Phrase match,MX - Office,Office Furniture_Distributors_Phrase,Eligible,,USD,2.41,90,7,16.24,7.78%,5.81%,299558035614,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_299558035614,< 10%,62.79%,10.00%,13.37%, --, --, --, --, --, --,0.00%,0.00,2.32,0.00
